Connecting to E4:E3:EA:21:F7:C4
Connected
model=MetaWear C
Stream started
{'epoch': 1515034430387L, 'value x': -0.525390625, 'value y': 0.10595703125, 'value z': 0.830078125}
{'epoch': 1515034430395L, 'value x': -0.525390625, 'value y': 0.10546875, 'value z': 0.83056640625}
{'epoch': 1515034430410L, 'value x': -0.52392578125, 'value y': 0.1025390625, 'value z': 0.82958984375}
{'epoch': 1515034430417L, 'value x': -0.52490234375, 'value y': 0.10107421875, 'value z': 0.83154296875}
{'epoch': 1515034430425L, 'value x': -0.52392578125, 'value y': 0.10546875, 'value z': 0.8291015625}
{'epoch': 1515034430440L, 'value x': -0.52685546875, 'value y': 0.10498046875, 'value z': 0.83154296875}
{'epoch': 1515034430447L, 'value x': -0.52587890625, 'value y': 0.1064453125, 'value z': 0.830078125}
{'epoch': 1515034430455L, 'value x': -0.5263671875, 'value y': 0.10498046875, 'value z': 0.830078125}
{'epoch': 1515034430470L, 'value x': -0.52490234375, 'value y': 0.10400390625, 'value z': 0.83056640625}
{'epoch': 1515034430477L, 'value x': -0.52392578125, 'value y': 0.1044921875, 'value z': 0.83056640625}
{'epoch': 1515034430485L, 'value x': -0.5244140625, 'value y': 0.1064453125, 'value z': 0.83056640625}
{'epoch': 1515034430500L, 'value x': -0.52490234375, 'value y': 0.10546875, 'value z': 0.8310546875}
{'epoch': 1515034430507L, 'value x': -0.52392578125, 'value y': 0.103515625, 'value z': 0.82958984375}
{'epoch': 1515034430515L, 'value x': -0.525390625, 'value y': 0.10302734375, 'value z': 0.830078125}
{'epoch': 1515034430530L, 'value x': -0.52783203125, 'value y': 0.1064453125, 'value z': 0.82763671875}
{'epoch': 1515034430537L, 'value x': -0.5263671875, 'value y': 0.10498046875, 'value z': 0.828125}
{'epoch': 1515034430545L, 'value x': -0.52392578125, 'value y': 0.10498046875, 'value z': 0.8310546875}
{'epoch': 1515034430560L, 'value x': -0.525390625, 'value y': 0.10693359375, 'value z': 0.8310546875}
{'epoch': 1515034430568L, 'value x': -0.5244140625, 'value y': 0.10546875, 'value z': 0.8291015625}
{'epoch': 1515034430575L, 'value x': -0.5263671875, 'value y': 0.10400390625, 'value z': 0.830078125}
{'epoch': 1515034430590L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.82958984375}
{'epoch': 1515034430597L, 'value x': -0.52490234375, 'value y': 0.1064453125, 'value z': 0.83056640625}
{'epoch': 1515034430605L, 'value x': -0.52587890625, 'value y': 0.10546875, 'value z': 0.82958984375}
{'epoch': 1515034430620L, 'value x': -0.52685546875, 'value y': 0.10302734375, 'value z': 0.83056640625}
{'epoch': 1515034430627L, 'value x': -0.52587890625, 'value y': 0.10400390625, 'value z': 0.8330078125}
{'epoch': 1515034430635L, 'value x': -0.52392578125, 'value y': 0.10400390625, 'value z': 0.83203125}
{'epoch': 1515034430650L, 'value x': -0.5263671875, 'value y': 0.103515625, 'value z': 0.830078125}
{'epoch': 1515034430657L, 'value x': -0.52392578125, 'value y': 0.10595703125, 'value z': 0.8291015625}
{'epoch': 1515034430665L, 'value x': -0.52490234375, 'value y': 0.10400390625, 'value z': 0.83251953125}
{'epoch': 1515034430680L, 'value x': -0.5244140625, 'value y': 0.1025390625, 'value z': 0.82861328125}
{'epoch': 1515034430687L, 'value x': -0.5263671875, 'value y': 0.10498046875, 'value z': 0.83056640625}
{'epoch': 1515034430695L, 'value x': -0.52587890625, 'value y': 0.10546875, 'value z': 0.82958984375}
{'epoch': 1515034430710L, 'value x': -0.525390625, 'value y': 0.10546875, 'value z': 0.82958984375}
{'epoch': 1515034430717L, 'value x': -0.52490234375, 'value y': 0.10546875, 'value z': 0.8310546875}
{'epoch': 1515034430725L, 'value x': -0.52294921875, 'value y': 0.1025390625, 'value z': 0.83203125}
{'epoch': 1515034430740L, 'value x': -0.5263671875, 'value y': 0.10595703125, 'value z': 0.83056640625}
{'epoch': 1515034430747L, 'value x': -0.5244140625, 'value y': 0.10546875, 'value z': 0.8330078125}
{'epoch': 1515034430755L, 'value x': -0.5244140625, 'value y': 0.1044921875, 'value z': 0.82958984375}
{'epoch': 1515034430770L, 'value x': -0.5263671875, 'value y': 0.10546875, 'value z': 0.82861328125}
{'epoch': 1515034430777L, 'value x': -0.52734375, 'value y': 0.10546875, 'value z': 0.83251953125}
{'epoch': 1515034430785L, 'value x': -0.52490234375, 'value y': 0.10400390625, 'value z': 0.83203125}
{'epoch': 1515034430800L, 'value x': -0.5244140625, 'value y': 0.10498046875, 'value z': 0.82958984375}
{'epoch': 1515034430807L, 'value x': -0.5244140625, 'value y': 0.10498046875, 'value z': 0.830078125}
{'epoch': 1515034430822L, 'value x': -0.525390625, 'value y': 0.1044921875, 'value z': 0.828125}
{'epoch': 1515034430830L, 'value x': -0.52490234375, 'value y': 0.1025390625, 'value z': 0.82958984375}
{'epoch': 1515034430837L, 'value x': -0.52685546875, 'value y': 0.1025390625, 'value z': 0.82958984375}
{'epoch': 1515034430852L, 'value x': -0.52587890625, 'value y': 0.10595703125, 'value z': 0.8310546875}
{'epoch': 1515034430860L, 'value x': -0.52490234375, 'value y': 0.10498046875, 'value z': 0.830078125}
{'epoch': 1515034430868L, 'value x': -0.5244140625, 'value y': 0.10205078125, 'value z': 0.83251953125}
{'epoch': 1515034430882L, 'value x': -0.5234375, 'value y': 0.10595703125, 'value z': 0.8330078125}
{'epoch': 1515034430890L, 'value x': -0.525390625, 'value y': 0.1044921875, 'value z': 0.83251953125}
{'epoch': 1515034430897L, 'value x': -0.5263671875, 'value y': 0.10302734375, 'value z': 0.83203125}
{'epoch': 1515034430912L, 'value x': -0.52734375, 'value y': 0.10302734375, 'value z': 0.830078125}
{'epoch': 1515034430920L, 'value x': -0.52587890625, 'value y': 0.1025390625, 'value z': 0.82958984375}
{'epoch': 1515034430927L, 'value x': -0.52490234375, 'value y': 0.1025390625, 'value z': 0.83251953125}
{'epoch': 1515034430942L, 'value x': -0.5244140625, 'value y': 0.1044921875, 'value z': 0.8291015625}
{'epoch': 1515034430950L, 'value x': -0.52587890625, 'value y': 0.10595703125, 'value z': 0.830078125}
{'epoch': 1515034430957L, 'value x': -0.525390625, 'value y': 0.10546875, 'value z': 0.828125}
{'epoch': 1515034430973L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.8291015625}
{'epoch': 1515034430980L, 'value x': -0.525390625, 'value y': 0.10400390625, 'value z': 0.83349609375}
{'epoch': 1515034430987L, 'value x': -0.52685546875, 'value y': 0.10498046875, 'value z': 0.830078125}
{'epoch': 1515034431002L, 'value x': -0.52490234375, 'value y': 0.1064453125, 'value z': 0.82958984375}
{'epoch': 1515034431010L, 'value x': -0.5244140625, 'value y': 0.10498046875, 'value z': 0.83251953125}
{'epoch': 1515034431017L, 'value x': -0.525390625, 'value y': 0.10498046875, 'value z': 0.83056640625}
{'epoch': 1515034431032L, 'value x': -0.5224609375, 'value y': 0.10498046875, 'value z': 0.83203125}
{'epoch': 1515034431040L, 'value x': -0.52294921875, 'value y': 0.10400390625, 'value z': 0.8291015625}
{'epoch': 1515034431047L, 'value x': -0.52685546875, 'value y': 0.103515625, 'value z': 0.82666015625}
{'epoch': 1515034431062L, 'value x': -0.52490234375, 'value y': 0.10546875, 'value z': 0.82958984375}
{'epoch': 1515034431070L, 'value x': -0.52294921875, 'value y': 0.10546875, 'value z': 0.82666015625}
{'epoch': 1515034431077L, 'value x': -0.5244140625, 'value y': 0.10498046875, 'value z': 0.82861328125}
{'epoch': 1515034431092L, 'value x': -0.52490234375, 'value y': 0.10498046875, 'value z': 0.83056640625}
{'epoch': 1515034431100L, 'value x': -0.5234375, 'value y': 0.103515625, 'value z': 0.8310546875}
{'epoch': 1515034431107L, 'value x': -0.52685546875, 'value y': 0.10693359375, 'value z': 0.83154296875}
{'epoch': 1515034431122L, 'value x': -0.525390625, 'value y': 0.10400390625, 'value z': 0.8310546875}
{'epoch': 1515034431130L, 'value x': -0.52490234375, 'value y': 0.10107421875, 'value z': 0.830078125}
{'epoch': 1515034431137L, 'value x': -0.52392578125, 'value y': 0.10595703125, 'value z': 0.8291015625}
{'epoch': 1515034431152L, 'value x': -0.52392578125, 'value y': 0.10400390625, 'value z': 0.830078125}
{'epoch': 1515034431160L, 'value x': -0.5244140625, 'value y': 0.10400390625, 'value z': 0.8291015625}
{'epoch': 1515034431168L, 'value x': -0.5283203125, 'value y': 0.10546875, 'value z': 0.83154296875}
{'epoch': 1515034431184L, 'value x': -0.525390625, 'value y': 0.10546875, 'value z': 0.82958984375}
{'epoch': 1515034431190L, 'value x': -0.525390625, 'value y': 0.10400390625, 'value z': 0.83154296875}
{'epoch': 1515034431198L, 'value x': -0.525390625, 'value y': 0.10546875, 'value z': 0.8291015625}
{'epoch': 1515034431212L, 'value x': -0.525390625, 'value y': 0.1044921875, 'value z': 0.8330078125}
{'epoch': 1515034431220L, 'value x': -0.52490234375, 'value y': 0.10498046875, 'value z': 0.830078125}
{'epoch': 1515034431227L, 'value x': -0.5263671875, 'value y': 0.107421875, 'value z': 0.82958984375}
{'epoch': 1515034431242L, 'value x': -0.52490234375, 'value y': 0.1083984375, 'value z': 0.82958984375}
{'epoch': 1515034431250L, 'value x': -0.52685546875, 'value y': 0.10498046875, 'value z': 0.83056640625}
{'epoch': 1515034431257L, 'value x': -0.52783203125, 'value y': 0.10498046875, 'value z': 0.83056640625}
{'epoch': 1515034431273L, 'value x': -0.52587890625, 'value y': 0.1044921875, 'value z': 0.8310546875}
{'epoch': 1515034431280L, 'value x': -0.5234375, 'value y': 0.10400390625, 'value z': 0.828125}
{'epoch': 1515034431287L, 'value x': -0.52490234375, 'value y': 0.10498046875, 'value z': 0.830078125}
{'epoch': 1515034431302L, 'value x': -0.52490234375, 'value y': 0.1064453125, 'value z': 0.8310546875}
{'epoch': 1515034431310L, 'value x': -0.52490234375, 'value y': 0.1044921875, 'value z': 0.8310546875}
{'epoch': 1515034431317L, 'value x': -0.5263671875, 'value y': 0.10400390625, 'value z': 0.82763671875}
{'epoch': 1515034431332L, 'value x': -0.52685546875, 'value y': 0.10205078125, 'value z': 0.82958984375}
{'epoch': 1515034431340L, 'value x': -0.52587890625, 'value y': 0.1044921875, 'value z': 0.83203125}
{'epoch': 1515034431347L, 'value x': -0.5244140625, 'value y': 0.1064453125, 'value z': 0.83056640625}
{'epoch': 1515034431362L, 'value x': -0.525390625, 'value y': 0.10498046875, 'value z': 0.83056640625}
{'epoch': 1515034431377L, 'value x': -0.525390625, 'value y': 0.10400390625, 'value z': 0.82958984375}
{'epoch': 1515034431378L, 'value x': -0.52490234375, 'value y': 0.10595703125, 'value z': 0.8291015625}
{'epoch': 1515034431392L, 'value x': -0.52490234375, 'value y': 0.10693359375, 'value z': 0.83154296875}
{'epoch': 1515034431400L, 'value x': -0.52392578125, 'value y': 0.10400390625, 'value z': 0.82861328125}
{'epoch': 1515034431407L, 'value x': -0.52294921875, 'value y': 0.10498046875, 'value z': 0.82958984375}
{'epoch': 1515034431422L, 'value x': -0.52490234375, 'value y': 0.1044921875, 'value z': 0.830078125}
{'epoch': 1515034431430L, 'value x': -0.52490234375, 'value y': 0.10498046875, 'value z': 0.828125}
{'epoch': 1515034431437L, 'value x': -0.5263671875, 'value y': 0.103515625, 'value z': 0.830078125}
{'epoch': 1515034431452L, 'value x': -0.52587890625, 'value y': 0.10400390625, 'value z': 0.8310546875}
{'epoch': 1515034431460L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.830078125}
{'epoch': 1515034431467L, 'value x': -0.5234375, 'value y': 0.10302734375, 'value z': 0.83203125}
{'epoch': 1515034431483L, 'value x': -0.52587890625, 'value y': 0.10302734375, 'value z': 0.830078125}
{'epoch': 1515034431490L, 'value x': -0.52978515625, 'value y': 0.10400390625, 'value z': 0.83056640625}
{'epoch': 1515034431497L, 'value x': -0.52685546875, 'value y': 0.10400390625, 'value z': 0.8291015625}
{'epoch': 1515034431512L, 'value x': -0.52587890625, 'value y': 0.103515625, 'value z': 0.83056640625}
{'epoch': 1515034431520L, 'value x': -0.525390625, 'value y': 0.1044921875, 'value z': 0.83154296875}
{'epoch': 1515034431527L, 'value x': -0.52587890625, 'value y': 0.10498046875, 'value z': 0.830078125}
{'epoch': 1515034431542L, 'value x': -0.52685546875, 'value y': 0.10546875, 'value z': 0.828125}
{'epoch': 1515034431550L, 'value x': -0.525390625, 'value y': 0.10595703125, 'value z': 0.8310546875}
{'epoch': 1515034431557L, 'value x': -0.52685546875, 'value y': 0.10400390625, 'value z': 0.83203125}
{'epoch': 1515034431573L, 'value x': -0.525390625, 'value y': 0.10400390625, 'value z': 0.8310546875}
{'epoch': 1515034431580L, 'value x': -0.5224609375, 'value y': 0.107421875, 'value z': 0.82763671875}
{'epoch': 1515034431587L, 'value x': -0.5234375, 'value y': 0.1064453125, 'value z': 0.82861328125}
{'epoch': 1515034431602L, 'value x': -0.52783203125, 'value y': 0.10498046875, 'value z': 0.83154296875}
{'epoch': 1515034431610L, 'value x': -0.52490234375, 'value y': 0.10302734375, 'value z': 0.82958984375}
{'epoch': 1515034431617L, 'value x': -0.52392578125, 'value y': 0.1015625, 'value z': 0.830078125}
{'epoch': 1515034431632L, 'value x': -0.5244140625, 'value y': 0.1025390625, 'value z': 0.82861328125}
{'epoch': 1515034431640L, 'value x': -0.52294921875, 'value y': 0.1044921875, 'value z': 0.830078125}
{'epoch': 1515034431647L, 'value x': -0.525390625, 'value y': 0.10205078125, 'value z': 0.83251953125}
{'epoch': 1515034431662L, 'value x': -0.525390625, 'value y': 0.10498046875, 'value z': 0.82861328125}
{'epoch': 1515034431670L, 'value x': -0.525390625, 'value y': 0.10498046875, 'value z': 0.82763671875}
{'epoch': 1515034431685L, 'value x': -0.525390625, 'value y': 0.10498046875, 'value z': 0.8291015625}
{'epoch': 1515034431692L, 'value x': -0.5263671875, 'value y': 0.10400390625, 'value z': 0.828125}
{'epoch': 1515034431700L, 'value x': -0.52587890625, 'value y': 0.10498046875, 'value z': 0.8291015625}
{'epoch': 1515034431715L, 'value x': -0.525390625, 'value y': 0.10595703125, 'value z': 0.83251953125}
{'epoch': 1515034431722L, 'value x': -0.525390625, 'value y': 0.1044921875, 'value z': 0.83203125}
{'epoch': 1515034431730L, 'value x': -0.525390625, 'value y': 0.10498046875, 'value z': 0.8291015625}
{'epoch': 1515034431745L, 'value x': -0.5234375, 'value y': 0.1064453125, 'value z': 0.830078125}
{'epoch': 1515034431752L, 'value x': -0.525390625, 'value y': 0.103515625, 'value z': 0.8271484375}
{'epoch': 1515034431760L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.82958984375}
{'epoch': 1515034431775L, 'value x': -0.5244140625, 'value y': 0.10302734375, 'value z': 0.830078125}
{'epoch': 1515034431782L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.83056640625}
{'epoch': 1515034431790L, 'value x': -0.52734375, 'value y': 0.1044921875, 'value z': 0.83251953125}
{'epoch': 1515034431805L, 'value x': -0.52587890625, 'value y': 0.10400390625, 'value z': 0.828125}
{'epoch': 1515034431812L, 'value x': -0.52587890625, 'value y': 0.10302734375, 'value z': 0.82861328125}
{'epoch': 1515034431820L, 'value x': -0.52587890625, 'value y': 0.10498046875, 'value z': 0.8330078125}
{'epoch': 1515034431835L, 'value x': -0.5234375, 'value y': 0.1044921875, 'value z': 0.82958984375}
{'epoch': 1515034431842L, 'value x': -0.52392578125, 'value y': 0.103515625, 'value z': 0.83154296875}
{'epoch': 1515034431850L, 'value x': -0.52587890625, 'value y': 0.1044921875, 'value z': 0.8310546875}
{'epoch': 1515034431865L, 'value x': -0.52392578125, 'value y': 0.1044921875, 'value z': 0.830078125}
{'epoch': 1515034431872L, 'value x': -0.52587890625, 'value y': 0.10400390625, 'value z': 0.82861328125}
{'epoch': 1515034431880L, 'value x': -0.525390625, 'value y': 0.1044921875, 'value z': 0.8291015625}
{'epoch': 1515034431895L, 'value x': -0.5224609375, 'value y': 0.10498046875, 'value z': 0.83154296875}
{'epoch': 1515034431902L, 'value x': -0.5224609375, 'value y': 0.1044921875, 'value z': 0.83154296875}
{'epoch': 1515034431910L, 'value x': -0.52587890625, 'value y': 0.10302734375, 'value z': 0.830078125}
{'epoch': 1515034431925L, 'value x': -0.5283203125, 'value y': 0.1044921875, 'value z': 0.82958984375}
{'epoch': 1515034431932L, 'value x': -0.5263671875, 'value y': 0.10498046875, 'value z': 0.83056640625}
{'epoch': 1515034431947L, 'value x': -0.5263671875, 'value y': 0.1044921875, 'value z': 0.82958984375}
{'epoch': 1515034431955L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.82958984375}
{'epoch': 1515034431962L, 'value x': -0.525390625, 'value y': 0.1044921875, 'value z': 0.82958984375}
{'epoch': 1515034431970L, 'value x': -0.5244140625, 'value y': 0.10400390625, 'value z': 0.830078125}
{'epoch': 1515034431985L, 'value x': -0.52685546875, 'value y': 0.10400390625, 'value z': 0.83203125}
{'epoch': 1515034431992L, 'value x': -0.5263671875, 'value y': 0.10302734375, 'value z': 0.83056640625}
{'epoch': 1515034432000L, 'value x': -0.52587890625, 'value y': 0.1025390625, 'value z': 0.830078125}
{'epoch': 1515034432022L, 'value x': -0.52490234375, 'value y': 0.10400390625, 'value z': 0.83056640625}
{'epoch': 1515034432023L, 'value x': -0.5224609375, 'value y': 0.1025390625, 'value z': 0.830078125}
{'epoch': 1515034432030L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.83056640625}
{'epoch': 1515034432045L, 'value x': -0.52490234375, 'value y': 0.10400390625, 'value z': 0.8310546875}
{'epoch': 1515034432052L, 'value x': -0.52685546875, 'value y': 0.1015625, 'value z': 0.82763671875}
{'epoch': 1515034432060L, 'value x': -0.525390625, 'value y': 0.1044921875, 'value z': 0.830078125}
{'epoch': 1515034432075L, 'value x': -0.5263671875, 'value y': 0.103515625, 'value z': 0.830078125}
{'epoch': 1515034432090L, 'value x': -0.52685546875, 'value y': 0.103515625, 'value z': 0.830078125}
{'epoch': 1515034432091L, 'value x': -0.52587890625, 'value y': 0.1044921875, 'value z': 0.82958984375}
{'epoch': 1515034432105L, 'value x': -0.5263671875, 'value y': 0.1064453125, 'value z': 0.83251953125}
{'epoch': 1515034432112L, 'value x': -0.5263671875, 'value y': 0.10546875, 'value z': 0.830078125}
{'epoch': 1515034432120L, 'value x': -0.52392578125, 'value y': 0.10400390625, 'value z': 0.830078125}
{'epoch': 1515034432135L, 'value x': -0.52587890625, 'value y': 0.10302734375, 'value z': 0.82763671875}
{'epoch': 1515034432142L, 'value x': -0.52685546875, 'value y': 0.10498046875, 'value z': 0.83154296875}
{'epoch': 1515034432150L, 'value x': -0.5244140625, 'value y': 0.1025390625, 'value z': 0.83056640625}
{'epoch': 1515034432165L, 'value x': -0.5234375, 'value y': 0.10498046875, 'value z': 0.82958984375}
{'epoch': 1515034432172L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.82763671875}
{'epoch': 1515034432180L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.8291015625}
{'epoch': 1515034432195L, 'value x': -0.5234375, 'value y': 0.10595703125, 'value z': 0.82861328125}
{'epoch': 1515034432203L, 'value x': -0.52685546875, 'value y': 0.1015625, 'value z': 0.830078125}
{'epoch': 1515034432210L, 'value x': -0.52392578125, 'value y': 0.1025390625, 'value z': 0.830078125}
{'epoch': 1515034432225L, 'value x': -0.5234375, 'value y': 0.10400390625, 'value z': 0.8291015625}
{'epoch': 1515034432232L, 'value x': -0.5263671875, 'value y': 0.1044921875, 'value z': 0.83056640625}
{'epoch': 1515034432240L, 'value x': -0.525390625, 'value y': 0.10498046875, 'value z': 0.82861328125}
{'epoch': 1515034432255L, 'value x': -0.52685546875, 'value y': 0.103515625, 'value z': 0.82958984375}
{'epoch': 1515034432262L, 'value x': -0.5263671875, 'value y': 0.10546875, 'value z': 0.83154296875}
{'epoch': 1515034432270L, 'value x': -0.52685546875, 'value y': 0.10498046875, 'value z': 0.83251953125}
{'epoch': 1515034432285L, 'value x': -0.5244140625, 'value y': 0.1044921875, 'value z': 0.82861328125}
{'epoch': 1515034432292L, 'value x': -0.52490234375, 'value y': 0.1044921875, 'value z': 0.82958984375}
{'epoch': 1515034432300L, 'value x': -0.52685546875, 'value y': 0.1025390625, 'value z': 0.83154296875}
{'epoch': 1515034432315L, 'value x': -0.52587890625, 'value y': 0.10498046875, 'value z': 0.83251953125}
{'epoch': 1515034432322L, 'value x': -0.5244140625, 'value y': 0.10400390625, 'value z': 0.828125}
{'epoch': 1515034432330L, 'value x': -0.52587890625, 'value y': 0.10546875, 'value z': 0.828125}
{'epoch': 1515034432345L, 'value x': -0.525390625, 'value y': 0.10400390625, 'value z': 0.8310546875}
{'epoch': 1515034432352L, 'value x': -0.5244140625, 'value y': 0.10400390625, 'value z': 0.83203125}
{'epoch': 1515034432360L, 'value x': -0.52587890625, 'value y': 0.10498046875, 'value z': 0.8310546875}
{'epoch': 1515034432375L, 'value x': -0.5244140625, 'value y': 0.10400390625, 'value z': 0.82958984375}
{'epoch': 1515034432383L, 'value x': -0.52294921875, 'value y': 0.10400390625, 'value z': 0.83056640625}
{'epoch': 1515034432390L, 'value x': -0.525390625, 'value y': 0.10400390625, 'value z': 0.83056640625}
{'epoch': 1515034432405L, 'value x': -0.5263671875, 'value y': 0.10498046875, 'value z': 0.82958984375}
{'epoch': 1515034432412L, 'value x': -0.52587890625, 'value y': 0.10693359375, 'value z': 0.83154296875}
{'epoch': 1515034432420L, 'value x': -0.5244140625, 'value y': 0.1044921875, 'value z': 0.83203125}
{'epoch': 1515034432435L, 'value x': -0.5263671875, 'value y': 0.10546875, 'value z': 0.8310546875}
{'epoch': 1515034432442L, 'value x': -0.52783203125, 'value y': 0.10595703125, 'value z': 0.83056640625}
{'epoch': 1515034432450L, 'value x': -0.525390625, 'value y': 0.103515625, 'value z': 0.8271484375}
{'epoch': 1515034432465L, 'value x': -0.525390625, 'value y': 0.10546875, 'value z': 0.82666015625}
{'epoch': 1515034432472L, 'value x': -0.52392578125, 'value y': 0.103515625, 'value z': 0.82861328125}
{'epoch': 1515034432480L, 'value x': -0.52587890625, 'value y': 0.103515625, 'value z': 0.8330078125}
{'epoch': 1515034432495L, 'value x': -0.5244140625, 'value y': 0.1025390625, 'value z': 0.830078125}
{'epoch': 1515034432502L, 'value x': -0.5234375, 'value y': 0.1044921875, 'value z': 0.82861328125}
{'epoch': 1515034432517L, 'value x': -0.5263671875, 'value y': 0.10498046875, 'value z': 0.82958984375}
{'epoch': 1515034432525L, 'value x': -0.5234375, 'value y': 0.10302734375, 'value z': 0.83056640625}
{'epoch': 1515034432532L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.830078125}
{'epoch': 1515034432547L, 'value x': -0.525390625, 'value y': 0.10498046875, 'value z': 0.82958984375}
{'epoch': 1515034432555L, 'value x': -0.525390625, 'value y': 0.1044921875, 'value z': 0.83056640625}
{'epoch': 1515034432562L, 'value x': -0.5244140625, 'value y': 0.10302734375, 'value z': 0.83251953125}
{'epoch': 1515034432577L, 'value x': -0.5244140625, 'value y': 0.10400390625, 'value z': 0.83349609375}
{'epoch': 1515034432585L, 'value x': -0.52587890625, 'value y': 0.1064453125, 'value z': 0.8330078125}
{'epoch': 1515034432592L, 'value x': -0.5244140625, 'value y': 0.10302734375, 'value z': 0.83349609375}
{'epoch': 1515034432607L, 'value x': -0.5205078125, 'value y': 0.1044921875, 'value z': 0.83203125}
{'epoch': 1515034432615L, 'value x': -0.52392578125, 'value y': 0.10498046875, 'value z': 0.83251953125}
{'epoch': 1515034432622L, 'value x': -0.525390625, 'value y': 0.10546875, 'value z': 0.83154296875}
{'epoch': 1515034432637L, 'value x': -0.52490234375, 'value y': 0.107421875, 'value z': 0.830078125}
{'epoch': 1515034432645L, 'value x': -0.525390625, 'value y': 0.10498046875, 'value z': 0.8310546875}
{'epoch': 1515034432652L, 'value x': -0.52392578125, 'value y': 0.10302734375, 'value z': 0.8310546875}
{'epoch': 1515034432667L, 'value x': -0.5234375, 'value y': 0.10302734375, 'value z': 0.83251953125}
{'epoch': 1515034432675L, 'value x': -0.52490234375, 'value y': 0.1044921875, 'value z': 0.8310546875}
{'epoch': 1515034432686L, 'value x': -0.5263671875, 'value y': 0.10400390625, 'value z': 0.82861328125}
{'epoch': 1515034432698L, 'value x': -0.5263671875, 'value y': 0.1015625, 'value z': 0.82958984375}
{'epoch': 1515034432705L, 'value x': -0.5263671875, 'value y': 0.1044921875, 'value z': 0.830078125}
{'epoch': 1515034432712L, 'value x': -0.525390625, 'value y': 0.10302734375, 'value z': 0.8310546875}
{'epoch': 1515034432727L, 'value x': -0.52392578125, 'value y': 0.10400390625, 'value z': 0.828125}
{'epoch': 1515034432735L, 'value x': -0.52880859375, 'value y': 0.10595703125, 'value z': 0.8310546875}
{'epoch': 1515034432742L, 'value x': -0.5244140625, 'value y': 0.10791015625, 'value z': 0.83154296875}
{'epoch': 1515034432757L, 'value x': -0.52392578125, 'value y': 0.10546875, 'value z': 0.8310546875}
{'epoch': 1515034432765L, 'value x': -0.52294921875, 'value y': 0.10693359375, 'value z': 0.8291015625}
{'epoch': 1515034432772L, 'value x': -0.5224609375, 'value y': 0.10791015625, 'value z': 0.828125}
{'epoch': 1515034432788L, 'value x': -0.5263671875, 'value y': 0.10546875, 'value z': 0.8291015625}
{'epoch': 1515034432795L, 'value x': -0.52587890625, 'value y': 0.10546875, 'value z': 0.830078125}
{'epoch': 1515034432802L, 'value x': -0.52685546875, 'value y': 0.107421875, 'value z': 0.82958984375}
{'epoch': 1515034432817L, 'value x': -0.525390625, 'value y': 0.1064453125, 'value z': 0.8291015625}
{'epoch': 1515034432825L, 'value x': -0.5244140625, 'value y': 0.10400390625, 'value z': 0.8310546875}
{'epoch': 1515034432832L, 'value x': -0.52490234375, 'value y': 0.10498046875, 'value z': 0.8310546875}
{'epoch': 1515034432847L, 'value x': -0.52490234375, 'value y': 0.10302734375, 'value z': 0.83203125}
{'epoch': 1515034432855L, 'value x': -0.525390625, 'value y': 0.103515625, 'value z': 0.8310546875}
{'epoch': 1515034432862L, 'value x': -0.5244140625, 'value y': 0.10302734375, 'value z': 0.83203125}
{'epoch': 1515034432877L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.82958984375}
{'epoch': 1515034432885L, 'value x': -0.5234375, 'value y': 0.1044921875, 'value z': 0.828125}
{'epoch': 1515034432892L, 'value x': -0.52490234375, 'value y': 0.103515625, 'value z': 0.8291015625}
{'epoch': 1515034432907L, 'value x': -0.5263671875, 'value y': 0.10400390625, 'value z': 0.83154296875}
{'epoch': 1515034432915L, 'value x': -0.52392578125, 'value y': 0.10400390625, 'value z': 0.83154296875}
{'epoch': 1515034432922L, 'value x': -0.525390625, 'value y': 0.10400390625, 'value z': 0.82958984375}
{'epoch': 1515034432937L, 'value x': -0.5244140625, 'value y': 0.10498046875, 'value z': 0.8291015625}
{'epoch': 1515034432945L, 'value x': -0.52392578125, 'value y': 0.1044921875, 'value z': 0.83056640625}
{'epoch': 1515034432952L, 'value x': -0.52490234375, 'value y': 0.1044921875, 'value z': 0.8291015625}
{'epoch': 1515034432967L, 'value x': -0.52685546875, 'value y': 0.10400390625, 'value z': 0.83154296875}
{'epoch': 1515034432975L, 'value x': -0.52392578125, 'value y': 0.10498046875, 'value z': 0.82958984375}
{'epoch': 1515034432982L, 'value x': -0.525390625, 'value y': 0.10498046875, 'value z': 0.8310546875}
{'epoch': 1515034432998L, 'value x': -0.525390625, 'value y': 0.1025390625, 'value z': 0.8310546875}
{'epoch': 1515034433005L, 'value x': -0.5263671875, 'value y': 0.103515625, 'value z': 0.8310546875}
