,epoch,valuex,valuey,valuez,mag
19,1517194263730,-7.324218749993339e-06,-0.0007724609374999414,-0.0010117187500000013,0.0012729196256029487
20,1517194263805,0.00048095703125000666,-0.0007724609374999414,0.00045312499999999867,0.0010165322579717315
21,1517194263887,-7.324218749993339e-06,-0.0002841796874999414,0.0009414062499999987,0.0009833908004994363
22,1517194263970,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
23,1517194264045,-7.324218749993339e-06,-0.0007724609374999414,-3.515625000000133e-05,0.0007732952256788145
24,1517194264127,-0.0004956054687499933,0.00020410156250005862,0.0009414062499999987,0.0010832949533755459
25,1517194264210,0.00048095703125000666,0.00020410156250005862,-3.515625000000133e-05,0.0005236535836197894
26,1517194264285,0.00048095703125000666,-0.0002841796874999414,-0.0010117187500000013,0.0011557043695504267
27,1517194264367,-7.324218749993339e-06,0.0006923828125000586,-0.0005234375000000013,0.0008680060020714375
28,1517194264450,-0.0004956054687499933,-0.0007724609374999414,-3.515625000000133e-05,0.0009184533970388762
29,1517194264532,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
30,1517194264607,0.0009692382812500067,0.00020410156250005862,0.00045312499999999867,0.0010892210791572257
31,1517194264690,-0.0004956054687499933,-0.0002841796874999414,-3.515625000000133e-05,0.0005723799763762946
32,1517194264772,-7.324218749993339e-06,0.00020410156250005862,0.00045312499999999867,0.0004970245040440782
33,1517194264847,-7.324218749993339e-06,-0.0007724609374999414,-3.515625000000133e-05,0.0007732952256788145
34,1517194264930,0.00048095703125000666,-0.0002841796874999414,-0.0005234375000000013,0.0007655485465355124
35,1517194265012,0.00048095703125000666,0.00020410156250005862,-0.0005234375000000013,0.0007395700981854503
36,1517194265087,-0.0004956054687499933,-0.0002841796874999414,-0.0010117187500000013,0.0011618768026533752
37,1517194265170,0.00048095703125000666,-0.0002841796874999414,0.00045312499999999867,0.0007193052386305712
38,1517194265252,-7.324218749993339e-06,-0.0002841796874999414,-0.0005234375000000013,0.0005956496918274309
39,1517194265335,-7.324218749993339e-06,-0.0002841796874999414,-0.0005234375000000013,0.0005956496918274309
40,1517194265410,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
41,1517194265492,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
42,1517194265575,0.00048095703125000666,-0.0007724609374999414,-0.0010117187500000013,0.001360731566097323
43,1517194265650,-7.324218749993339e-06,-0.0007724609374999414,-0.0005234375000000013,0.0009331325525078618
44,1517194265732,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
45,1517194266019,-7.324218749993339e-06,-0.0007724609374999414,0.00045312499999999867,0.0008955846189883928
46,1517194266031,-7.324218749993339e-06,-0.0007724609374999414,0.00045312499999999867,0.0008955846189883928
47,1517194266042,-7.324218749993339e-06,0.0006923828125000586,-3.515625000000133e-05,0.0006933134681656282
48,1517194266055,-7.324218749993339e-06,0.00020410156250005862,-0.0005234375000000013,0.0005618700102350316
49,1517194266137,-7.324218749993339e-06,0.00020410156250005862,0.00045312499999999867,0.0004970245040440782
50,1517194266212,-0.0004956054687499933,0.00020410156250005862,-0.0005234375000000013,0.0007491789137957083
51,1517194266295,0.00048095703125000666,-0.0002841796874999414,-0.0005234375000000013,0.0007655485465355124
52,1517194266377,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
53,1517194266452,-7.324218749993339e-06,0.00020410156250005862,0.00045312499999999867,0.0004970245040440782
54,1517194266535,0.00048095703125000666,0.00020410156250005862,0.00045312499999999867,0.000691591916775192
55,1517194266617,-7.324218749993339e-06,0.00020410156250005862,-0.0010117187500000013,0.001032126891955068
56,1517194266700,0.00048095703125000666,-0.0007724609374999414,0.00045312499999999867,0.0010165322579717315
57,1517194266775,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
58,1517194266857,-0.0004956054687499933,0.0006923828125000586,0.00045312499999999867,0.0009645418629201072
59,1517194266940,-0.0004956054687499933,-0.0007724609374999414,0.00045312499999999867,0.0010235443059502544
60,1517194267015,-7.324218749993339e-06,0.00020410156250005862,-0.0015000000000000013,0.001513839850180747
61,1517194267097,0.00048095703125000666,0.00020410156250005862,-0.0010117187500000013,0.0011386623480318257
62,1517194267180,0.0009692382812500067,-0.0007724609374999414,0.00045312499999999867,0.0013196366967573893
63,1517194267255,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
64,1517194267337,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
65,1517194267420,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
66,1517194267502,-0.0004956054687499933,0.00020410156250005862,-0.0005234375000000013,0.0007491789137957083
67,1517194267577,0.00048095703125000666,-0.0002841796874999414,-0.0005234375000000013,0.0007655485465355124
68,1517194267660,-0.0009838867187499933,0.00020410156250005862,-0.0005234375000000013,0.0011329948541603555
69,1517194267742,-0.0009838867187499933,-0.0002841796874999414,-0.0010117187500000013,0.0014395714637425118
70,1517194267817,-0.0004956054687499933,-0.0002841796874999414,-0.0005234375000000013,0.0007748352675560892
71,1517194267900,-7.324218749993339e-06,-0.0007724609374999414,-3.515625000000133e-05,0.0007732952256788145
72,1517194267982,-0.0004956054687499933,-0.0007724609374999414,0.00045312499999999867,0.0010235443059502544
73,1517194268065,-7.324218749993339e-06,-0.0002841796874999414,0.00045312499999999867,0.0005349149508032664
74,1517194268140,0.0009692382812500067,-0.0007724609374999414,0.0009414062499999987,0.0015563947035835142
75,1517194268459,0.00048095703125000666,-0.0007724609374999414,-0.0005234375000000013,0.0010497630124358351
76,1517194268471,-7.324218749993339e-06,-0.0007724609374999414,-0.0005234375000000013,0.0009331325525078618
77,1517194268482,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
78,1517194268494,-7.324218749993339e-06,0.00020410156250005862,0.00045312499999999867,0.0004970245040440782
79,1517194268545,-7.324218749993339e-06,0.00020410156250005862,-0.0005234375000000013,0.0005618700102350316
80,1517194268620,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
81,1517194268702,-7.324218749993339e-06,-0.0007724609374999414,-3.515625000000133e-05,0.0007732952256788145
82,1517194268785,-7.324218749993339e-06,0.0006923828125000586,0.00045312499999999867,0.0008275082288719477
83,1517194268867,0.00048095703125000666,0.0011806640625000586,-0.0005234375000000013,0.0013781415423657374
84,1517194268942,0.00048095703125000666,0.00020410156250005862,-3.515625000000133e-05,0.0005236535836197894
85,1517194269025,0.00048095703125000666,0.00020410156250005862,0.0009414062499999987,0.0010766721140917717
86,1517194269107,-7.324218749993339e-06,0.00020410156250005862,-0.0005234375000000013,0.0005618700102350316
87,1517194269182,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
88,1517194269265,-7.324218749993339e-06,0.00020410156250005862,0.0014296874999999987,0.0014442013154860056
89,1517194269347,-0.0004956054687499933,0.00020410156250005862,0.00045312499999999867,0.0007018578873923587
90,1517194269422,-0.0004956054687499933,-0.0002841796874999414,-0.0005234375000000013,0.0007748352675560892
91,1517194269505,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
92,1517194269587,0.00048095703125000666,-0.0007724609374999414,0.0009414062499999987,0.001309298015507229
93,1517194269670,0.0009692382812500067,-0.0002841796874999414,-0.0005234375000000013,0.0011376149423395787
94,1517194269745,-0.0004956054687499933,-0.0007724609374999414,-0.0005234375000000013,0.0010565545404873525
95,1517194269827,0.00048095703125000666,-0.0007724609374999414,-3.515625000000133e-05,0.0009106324877721916
96,1517194269910,-0.0004956054687499933,-0.0012607421874999414,-3.515625000000133e-05,0.0013551131339895944
97,1517194269985,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
98,1517194270067,-7.324218749993339e-06,-0.0007724609374999414,-0.0015000000000000013,0.0016872313250243993
99,1517194270150,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
100,1517194270225,-0.0004956054687499933,-0.0002841796874999414,-0.0010117187500000013,0.0011618768026533752
101,1517194270307,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
102,1517194270390,0.00048095703125000666,-0.0007724609374999414,0.0009414062499999987,0.001309298015507229
103,1517194270472,-0.0004956054687499933,0.00020410156250005862,-3.515625000000133e-05,0.0005371388930099258
104,1517194270547,-0.0004956054687499933,0.00020410156250005862,-0.0015000000000000013,0.001592884876087996
105,1517194270630,-0.0004956054687499933,0.0011806640625000586,-0.0005234375000000013,0.00138332180838021
106,1517194270712,-7.324218749993339e-06,0.00020410156250005862,0.00045312499999999867,0.0004970245040440782
107,1517194270787,-0.0004956054687499933,-0.0002841796874999414,0.0009414062499999987,0.0011011941713347038
108,1517194270870,-0.0004956054687499933,-0.0002841796874999414,0.00045312499999999867,0.0007291811442072977
109,1517194270952,-7.324218749993339e-06,0.00020410156250005862,0.00045312499999999867,0.0004970245040440782
110,1517194271035,0.0009692382812500067,0.00020410156250005862,-3.515625000000133e-05,0.0009911186889416904
111,1517194271110,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
112,1517194271192,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
113,1517194271275,-7.324218749993339e-06,-0.0002841796874999414,-0.0005234375000000013,0.0005956496918274309
114,1517194271350,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
115,1517194271432,0.0009692382812500067,0.00020410156250005862,-3.515625000000133e-05,0.0009911186889416904
116,1517194271515,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
117,1517194271590,-0.0004956054687499933,-0.0002841796874999414,-0.0005234375000000013,0.0007748352675560892
118,1517194271672,0.00048095703125000666,0.0006923828125000586,0.0009414062499999987,0.0012637085710294803
119,1517194271755,-0.0004956054687499933,-0.0012607421874999414,-0.0005234375000000013,0.0014522680401369747
120,1517194271837,-0.0004956054687499933,-0.0007724609374999414,0.00045312499999999867,0.0010235443059502544
121,1517194271912,0.00048095703125000666,-0.0002841796874999414,0.0009414062499999987,0.0010946796281266242
122,1517194271995,-0.0004956054687499933,-0.0002841796874999414,0.00045312499999999867,0.0007291811442072977
123,1517194272077,0.00048095703125000666,0.00020410156250005862,-3.515625000000133e-05,0.0005236535836197894
124,1517194272152,0.00048095703125000666,-0.0002841796874999414,0.00045312499999999867,0.0007193052386305712
125,1517194272235,-0.0009838867187499933,0.0006923828125000586,0.0009414062499999987,0.0015276363316958587
126,1517194272317,0.00048095703125000666,0.00020410156250005862,-0.0005234375000000013,0.0007395700981854503
127,1517194272392,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
128,1517194272475,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
129,1517194272557,-0.0004956054687499933,-0.0002841796874999414,-0.0005234375000000013,0.0007748352675560892
130,1517194272640,0.0009692382812500067,0.00020410156250005862,0.00045312499999999867,0.0010892210791572257
131,1517194272715,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
132,1517194272797,-0.0004956054687499933,-0.0002841796874999414,-3.515625000000133e-05,0.0005723799763762946
133,1517194272880,-0.0004956054687499933,0.00020410156250005862,-3.515625000000133e-05,0.0005371388930099258
134,1517194272955,-7.324218749993339e-06,-0.0007724609374999414,-0.0005234375000000013,0.0009331325525078618
135,1517194273037,-0.0009838867187499933,-0.0007724609374999414,0.00045312499999999867,0.0013304327269429731
136,1517194273120,-7.324218749993339e-06,-0.0002841796874999414,0.0009414062499999987,0.0009833908004994363
137,1517194273195,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
138,1517194273277,-7.324218749993339e-06,0.0006923828125000586,-0.0005234375000000013,0.0008680060020714375
139,1517194273360,0.00048095703125000666,0.0006923828125000586,-0.0005234375000000013,0.000992320735125777
140,1517194273442,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
141,1517194273517,-0.0004956054687499933,0.00020410156250005862,-0.0005234375000000013,0.0007491789137957083
142,1517194273600,-7.324218749993339e-06,0.0011806640625000586,-3.515625000000133e-05,0.0011812100721605378
143,1517194273682,-7.324218749993339e-06,0.00020410156250005862,0.0014296874999999987,0.0014442013154860056
144,1517194273757,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
145,1517194273840,-7.324218749993339e-06,0.00020410156250005862,-0.0010117187500000013,0.001032126891955068
146,1517194273922,-0.0014721679687499933,-0.0002841796874999414,-0.0005234375000000013,0.0015880879822627262
147,1517194274005,-0.0004956054687499933,0.00020410156250005862,-3.515625000000133e-05,0.0005371388930099258
148,1517194274080,-0.0004956054687499933,0.0006923828125000586,-3.515625000000133e-05,0.0008522057859545748
149,1517194274162,-0.0004956054687499933,0.0006923828125000586,-3.515625000000133e-05,0.0008522057859545748
150,1517194274245,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
151,1517194274320,-7.324218749993339e-06,0.00020410156250005862,-0.0005234375000000013,0.0005618700102350316
152,1517194274402,-7.324218749993339e-06,0.0006923828125000586,-0.0005234375000000013,0.0008680060020714375
153,1517194274485,-0.0004956054687499933,0.0006923828125000586,-3.515625000000133e-05,0.0008522057859545748
154,1517194274560,-0.0004956054687499933,0.00020410156250005862,-0.0010117187500000013,0.0011449266603461687
155,1517194274642,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
156,1517194274725,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
157,1517194274807,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
158,1517194274882,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
159,1517194274965,0.00048095703125000666,0.00020410156250005862,-3.515625000000133e-05,0.0005236535836197894
160,1517194275047,-0.0004956054687499933,0.0006923828125000586,-3.515625000000133e-05,0.0008522057859545748
161,1517194275122,0.00048095703125000666,-0.0007724609374999414,-0.0010117187500000013,0.001360731566097323
162,1517194275205,-7.324218749993339e-06,0.00020410156250005862,0.00045312499999999867,0.0004970245040440782
163,1517194275287,-0.0004956054687499933,-0.0002841796874999414,0.00045312499999999867,0.0007291811442072977
164,1517194275362,0.00048095703125000666,-0.0007724609374999414,-0.0005234375000000013,0.0010497630124358351
165,1517194275445,-7.324218749993339e-06,-0.0007724609374999414,-3.515625000000133e-05,0.0007732952256788145
166,1517194275527,0.00048095703125000666,-0.0002841796874999414,-0.0010117187500000013,0.0011557043695504267
167,1517194275610,-7.324218749993339e-06,-0.0007724609374999414,-3.515625000000133e-05,0.0007732952256788145
168,1517194275685,0.00048095703125000666,-0.0002841796874999414,0.00045312499999999867,0.0007193052386305712
169,1517194275767,0.00048095703125000666,0.0006923828125000586,-3.515625000000133e-05,0.0008437710512149453
170,1517194275850,-0.0009838867187499933,0.00020410156250005862,-3.515625000000133e-05,0.0010054483999995508
171,1517194275925,-7.324218749993339e-06,-0.0002841796874999414,0.00045312499999999867,0.0005349149508032664
172,1517194276007,-7.324218749993339e-06,-0.0002841796874999414,0.0009414062499999987,0.0009833908004994363
173,1517194276090,-7.324218749993339e-06,-0.0002841796874999414,0.00045312499999999867,0.0005349149508032664
174,1517194276172,-7.324218749993339e-06,-0.0007724609374999414,-3.515625000000133e-05,0.0007732952256788145
175,1517194276247,-0.0004956054687499933,-0.0012607421874999414,-3.515625000000133e-05,0.0013551131339895944
176,1517194276330,-7.324218749993339e-06,-0.0007724609374999414,0.0014296874999999987,0.0016250402739008754
177,1517194276412,0.00048095703125000666,0.0006923828125000586,0.0009414062499999987,0.0012637085710294803
178,1517194276487,-7.324218749993339e-06,0.00020410156250005862,0.0009414062499999987,0.0009633051539020867
179,1517194276570,-7.324218749993339e-06,0.00020410156250005862,-0.0005234375000000013,0.0005618700102350316
180,1517194276652,0.00048095703125000666,-0.0002841796874999414,0.00045312499999999867,0.0007193052386305712
181,1517194276727,0.0009692382812500067,0.0006923828125000586,0.00045312499999999867,0.0012744171493317864
182,1517194276810,0.00048095703125000666,-0.0002841796874999414,0.0009414062499999987,0.0010946796281266242
183,1517194276892,-7.324218749993339e-06,0.00020410156250005862,0.0009414062499999987,0.0009633051539020867
184,1517194276975,0.00048095703125000666,0.00020410156250005862,-3.515625000000133e-05,0.0005236535836197894
185,1517194277050,-0.0004956054687499933,-0.0007724609374999414,0.0019179687499999987,0.002126246647638685
186,1517194277132,0.00048095703125000666,-0.0007724609374999414,-3.515625000000133e-05,0.0009106324877721916
187,1517194277215,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
188,1517194277290,-7.324218749993339e-06,-0.0007724609374999414,-0.0005234375000000013,0.0009331325525078618
189,1517194277372,-7.324218749993339e-06,-0.0002841796874999414,0.0009414062499999987,0.0009833908004994363
190,1517194277455,-0.0009838867187499933,0.0011806640625000586,0.00045312499999999867,0.0016022867937534684
191,1517194277530,-7.324218749993339e-06,0.0006923828125000586,-0.0010117187500000013,0.001225978153283065
192,1517194277612,0.00048095703125000666,-0.0002841796874999414,-0.0005234375000000013,0.0007655485465355124
193,1517194277695,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
194,1517194277778,-7.324218749993339e-06,0.00020410156250005862,0.00045312499999999867,0.0004970245040440782
195,1517194277852,-7.324218749993339e-06,0.00020410156250005862,0.00045312499999999867,0.0004970245040440782
196,1517194277935,-7.324218749993339e-06,0.00020410156250005862,-0.0010117187500000013,0.001032126891955068
197,1517194278018,-0.0004956054687499933,-0.0002841796874999414,0.00045312499999999867,0.0007291811442072977
198,1517194278092,-7.324218749993339e-06,-0.0002841796874999414,0.00045312499999999867,0.0005349149508032664
199,1517194278175,-0.0004956054687499933,-0.0012607421874999414,-3.515625000000133e-05,0.0013551131339895944
200,1517194278258,-7.324218749993339e-06,-0.0012607421874999414,-3.515625000000133e-05,0.0012612535309906958
201,1517194278332,-0.0009838867187499933,-0.0007724609374999414,0.00045312499999999867,0.0013304327269429731
202,1517194278415,-7.324218749993339e-06,-0.0002841796874999414,0.00045312499999999867,0.0005349149508032664
203,1517194278498,-7.324218749993339e-06,0.00020410156250005862,0.00045312499999999867,0.0004970245040440782
204,1517194278580,-7.324218749993339e-06,0.00020410156250005862,-0.0005234375000000013,0.0005618700102350316
205,1517194278655,-7.324218749993339e-06,0.0011806640625000586,0.0009414062499999987,0.0015100552970664684
206,1517194278738,-7.324218749993339e-06,-0.0002841796874999414,0.0009414062499999987,0.0009833908004994363
207,1517194278820,-0.0004956054687499933,-0.0002841796874999414,-0.0005234375000000013,0.0007748352675560892
208,1517194278895,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
209,1517194278978,0.00048095703125000666,-0.0002841796874999414,-0.0005234375000000013,0.0007655485465355124
210,1517194279060,0.00048095703125000666,-0.0002841796874999414,0.00045312499999999867,0.0007193052386305712
211,1517194279142,-0.0004956054687499933,-0.0002841796874999414,-3.515625000000133e-05,0.0005723799763762946
212,1517194279218,-0.0004956054687499933,-0.0002841796874999414,0.00045312499999999867,0.0007291811442072977
213,1517194279300,0.00048095703125000666,-0.0007724609374999414,-3.515625000000133e-05,0.0009106324877721916
214,1517194279382,-7.324218749993339e-06,-0.0007724609374999414,-0.0005234375000000013,0.0009331325525078618
215,1517194279458,0.00048095703125000666,0.0006923828125000586,0.00045312499999999867,0.0009570976389999664
216,1517194279540,-0.0004956054687499933,0.00020410156250005862,-0.0005234375000000013,0.0007491789137957083
217,1517194279622,-7.324218749993339e-06,-0.0002841796874999414,-0.0005234375000000013,0.0005956496918274309
218,1517194279698,0.00048095703125000666,0.0006923828125000586,-3.515625000000133e-05,0.0008437710512149453
219,1517194279780,-7.324218749993339e-06,-0.0007724609374999414,-0.0010117187500000013,0.0012729196256029487
220,1517194279863,0.00048095703125000666,0.00020410156250005862,-0.0005234375000000013,0.0007395700981854503
221,1517194279945,0.0009692382812500067,-0.0002841796874999414,0.00045312499999999867,0.0011070244831317103
222,1517194280020,-0.0004956054687499933,-0.0007724609374999414,-3.515625000000133e-05,0.0009184533970388762
223,1517194280102,0.00048095703125000666,0.00020410156250005862,0.0009414062499999987,0.0010766721140917717
224,1517194280185,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
225,1517194280260,-7.324218749993339e-06,0.0011806640625000586,0.00045312499999999867,0.0012646515481682845
226,1517194280342,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
227,1517194280499,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
228,1517194281184,-0.0004956054687499933,0.00020410156250005862,-3.515625000000133e-05,0.0005371388930099258
229,1517194281232,0.00048095703125000666,-0.0002841796874999414,0.00045312499999999867,0.0007193052386305712
230,1517194281278,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
231,1517194281324,-0.0004956054687499933,0.00020410156250005862,-3.515625000000133e-05,0.0005371388930099258
232,1517194281370,0.00048095703125000666,0.0006923828125000586,0.00045312499999999867,0.0009570976389999664
233,1517194281401,-7.324218749993339e-06,0.00020410156250005862,-0.0005234375000000013,0.0005618700102350316
234,1517194281413,-7.324218749993339e-06,0.00020410156250005862,0.00045312499999999867,0.0004970245040440782
235,1517194281424,-0.0004956054687499933,-0.0007724609374999414,0.00045312499999999867,0.0010235443059502544
236,1517194281436,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
237,1517194281447,-7.324218749993339e-06,-0.0002841796874999414,0.0009414062499999987,0.0009833908004994363
238,1517194281459,-0.0004956054687499933,-0.0002841796874999414,-0.0005234375000000013,0.0007748352675560892
239,1517194281472,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
240,1517194281483,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
241,1517194281550,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
242,1517194281625,-0.0004956054687499933,0.00020410156250005862,-0.0005234375000000013,0.0007491789137957083
243,1517194281708,-0.0004956054687499933,0.0011806640625000586,0.00045312499999999867,0.0013582763617022281
244,1517194281790,0.00048095703125000666,-0.0002841796874999414,0.00045312499999999867,0.0007193052386305712
245,1517194281865,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
246,1517194281947,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
247,1517194282030,-0.0004956054687499933,-0.0002841796874999414,-3.515625000000133e-05,0.0005723799763762946
248,1517194282112,-7.324218749993339e-06,-0.0007724609374999414,-0.0010117187500000013,0.0012729196256029487
249,1517194282188,0.00048095703125000666,0.00020410156250005862,0.00045312499999999867,0.000691591916775192
250,1517194282270,-0.0004956054687499933,-0.0007724609374999414,-3.515625000000133e-05,0.0009184533970388762
251,1517194282352,0.00048095703125000666,0.00020410156250005862,-3.515625000000133e-05,0.0005236535836197894
252,1517194282427,-0.0004956054687499933,0.0006923828125000586,0.00045312499999999867,0.0009645418629201072
253,1517194282510,0.00048095703125000666,0.00020410156250005862,-0.0005234375000000013,0.0007395700981854503
254,1517194282593,0.00048095703125000666,-0.0002841796874999414,0.00045312499999999867,0.0007193052386305712
255,1517194282668,0.00048095703125000666,-0.0002841796874999414,-3.515625000000133e-05,0.0005597443368274902
256,1517194282750,0.00048095703125000666,0.00020410156250005862,-0.0010117187500000013,0.0011386623480318257
257,1517194282833,0.00048095703125000666,0.00020410156250005862,0.00045312499999999867,0.000691591916775192
258,1517194282915,0.00048095703125000666,0.00020410156250005862,-3.515625000000133e-05,0.0005236535836197894
259,1517194282990,0.00048095703125000666,0.00020410156250005862,-3.515625000000133e-05,0.0005236535836197894
260,1517194283073,-0.0004956054687499933,0.0006923828125000586,-0.0005234375000000013,0.0009995026543769875
261,1517194283155,-7.324218749993339e-06,0.00020410156250005862,-3.515625000000133e-05,0.0002072367098496926
262,1517194283230,-7.324218749993339e-06,0.00020410156250005862,-0.0005234375000000013,0.0005618700102350316
263,1517194283313,-0.0009838867187499933,-0.0002841796874999414,-3.515625000000133e-05,0.001024708315587541
264,1517194283395,-0.0004956054687499933,-0.0007724609374999414,0.0009414062499999987,0.0013147495610028738
265,1517194283470,-7.324218749993339e-06,-0.0012607421874999414,0.0009414062499999987,0.0015734580499846493
266,1517194283552,0.00048095703125000666,-0.0007724609374999414,0.00045312499999999867,0.0010165322579717315
267,1517194283635,-7.324218749993339e-06,0.0006923828125000586,0.00045312499999999867,0.0008275082288719477
268,1517194283718,-7.324218749993339e-06,-0.0002841796874999414,-0.0010117187500000013,0.0010508979817610402
269,1517194283793,-7.324218749993339e-06,-0.0002841796874999414,-0.0005234375000000013,0.0005956496918274309
270,1517194283875,0.00048095703125000666,0.00020410156250005862,0.00045312499999999867,0.000691591916775192
271,1517194283958,-0.0004956054687499933,-0.0002841796874999414,0.0009414062499999987,0.0011011941713347038
272,1517194284033,-7.324218749993339e-06,-0.0002841796874999414,-3.515625000000133e-05,0.0002864396985089963
273,1517194284115,0.00048095703125000666,-0.0002841796874999414,-0.0015000000000000013,0.0016006491685239424
274,1517194284198,-7.324218749993339e-06,-0.0002841796874999414,-0.0010117187500000013,0.0010508979817610402
